payment_id,loan_id,fecha_pago,monto_pagado,estado_pago,canal_pago
P7490068,L000996,2025-01-27,594.32,Pagado,Débito automático
P2519244,L001476,2025-01-27,434.26,Pagado,Agente
P4833486,L000398,2025-01-28,273.56,Pagado,Agencia
P1716325,L001097,2025-01-28,3695.11,Parcial,App
P9098979,L001159,2025-01-28,998.02,Pagado,App
P5049282,L000233,2025-01-29,4198.14,Parcial,App
P3673322,L000612,2025-01-29,10523.07,Vencido,Agente
P9382064,L001030,2025-01-29,591.69,Pagado,Agente
P1815153,L001291,2025-01-29,2767.38,Pagado,Agencia
P5325497,L001581,2025-01-29,977.76,Pagado,Agencia
P8618181,L001716,2025-01-29,2174.0,Pagado,Agencia
P5785687,L000084,2025-01-30,1702.62,Pagado,App
P8159521,L000167,2025-01-30,418.47,Pagado,Agencia
P5921894,L000323,2025-01-30,533.6,Pagado,Agencia
P7454081,L000334,2025-01-30,352.84,Pagado,Débito automático
P1514340,L000420,2025-01-30,1031.55,Pagado,App
P2244712,L000469,2025-01-30,6182.89,Pagado,Agencia
P8495187,L000719,2025-01-30,2383.75,Pagado,Agente
P1937991,L001121,2025-01-30,2271.54,Pagado,App
P8789116,L000354,2025-01-31,589.24,Parcial,Agencia
P9099554,L000883,2025-01-31,2211.67,Pagado,Débito automático
P3247270,L000912,2025-01-31,1131.09,Pagado,App
P9670757,L001184,2025-01-31,5809.75,Pagado,Agente
P1331211,L001292,2025-01-31,706.84,Pagado,Agente
P4633834,L001515,2025-01-31,523.73,Parcial,Agente
P9792431,L001719,2025-01-31,1973.74,Pagado,Débito automático
P9031491,L000257,2025-02-01,118.56,Pagado,Débito automático
P4909053,L001057,2025-02-01,937.21,Pagado,App
P1191186,L001147,2025-02-01,291.65,Pagado,Agencia
P1630944,L000470,2025-02-02,167.06,Pagado,Débito automático
P8377556,L000545,2025-02-02,2350.32,Pagado,App
P3272119,L000732,2025-02-02,8410.88,Pagado,Agente
P3926839,L000896,2025-02-02,1374.26,Vencido,Débito automático
P6556084,L001144,2025-02-02,2449.67,Pagado,App
P3813903,L001518,2025-02-02,1424.81,Pagado,Agencia
P5357055,L001609,2025-02-02,205.54,Pagado,App
P4112748,L001717,2025-02-02,129.69,Pagado,App
P4698379,L000006,2025-02-03,260.61,Pagado,Débito automático
P8217547,L000397,2025-02-03,11012.32,Pagado,Débito automático
P5576678,L000509,2025-02-03,762.12,Pagado,App
P4767135,L000515,2025-02-03,407.52,Pagado,Débito automático
P1703065,L000540,2025-02-03,203.34,Pagado,Débito automático
P6491198,L001051,2025-02-03,4888.1,Pagado,Agencia
P4160157,L001249,2025-02-03,2689.82,Pagado,App
P3450947,L001686,2025-02-03,884.79,Parcial,Débito automático
P5205984,L001709,2025-02-03,491.25,Pagado,Débito automático
P1365247,L000729,2025-02-04,3733.43,Pagado,Agente
P3799805,L001031,2025-02-04,298.8,Pagado,App
P5164755,L001370,2025-02-04,539.82,Pagado,App
P5896386,L000844,2025-02-05,715.46,Pagado,Agencia
P1283383,L001435,2025-02-05,328.1,Parcial,Débito automático
P1110690,L001495,2025-02-05,775.42,Pagado,Débito automático
P4165061,L000308,2025-02-06,422.55,Pagado,Agente
P3552641,L001677,2025-02-06,211.65,Parcial,Débito automático
P5750117,L001720,2025-02-06,436.94,Pagado,App
P8316947,L001463,2025-02-07,887.61,Parcial,Débito automático
P2502467,L001659,2025-02-07,754.76,Pagado,App
P2813543,L000122,2025-02-08,3702.63,Pagado,App
P6455706,L000396,2025-02-08,582.75,Parcial,Agencia
P4468370,L001237,2025-02-08,535.83,Pagado,Agencia
P1236174,L001273,2025-02-08,1324.1,Pagado,App
P6565260,L001428,2025-02-08,1577.22,Pagado,Agencia
P2770234,L001738,2025-02-08,3400.08,Pagado,App
P2151225,L000203,2025-02-09,5825.54,Pagado,App
P1341919,L000204,2025-02-09,11889.14,Pagado,App
P5841933,L000623,2025-02-09,1055.47,Pagado,Débito automático
P2530298,L001080,2025-02-09,2018.96,Pagado,Débito automático
P4703113,L001729,2025-02-09,1268.07,Pagado,App
P8419378,L000283,2025-02-10,533.0,Pagado,App
P9612629,L000509,2025-02-10,499.92,Pagado,App
P1334336,L001126,2025-02-10,1974.67,Pagado,Débito automático
P1207430,L001190,2025-02-10,632.32,Pagado,Agencia
P6308382,L001435,2025-02-10,472.7,Parcial,Agente
P6827024,L001707,2025-02-10,483.57,Pagado,Agente
P8852729,L001730,2025-02-10,230.61,Vencido,Agente
P8707870,L000010,2025-02-11,3900.84,Pagado,Agencia
P2191066,L000056,2025-02-11,2894.44,Pagado,Débito automático
P2948178,L000357,2025-02-11,5131.99,Pagado,App
P6562484,L001095,2025-02-11,479.71,Pagado,Agencia
P4757843,L001330,2025-02-11,1126.26,Pagado,Agencia
P9686281,L001571,2025-02-11,140.55,Pagado,App
P4958849,L001700,2025-02-11,2053.27,Pagado,Agente
P3900822,L001757,2025-02-11,2012.92,Parcial,App
P1472908,L000515,2025-02-12,376.18,Pagado,App
P6032739,L000811,2025-02-12,638.29,Pagado,Agencia
P7417252,L001111,2025-02-12,273.6,Pagado,App
P9709047,L001330,2025-02-12,1476.31,Pagado,Agencia
P1669324,L000117,2025-02-13,19507.59,Pagado,Débito automático
P5283671,L000330,2025-02-13,817.66,Pagado,App
P1491630,L001115,2025-02-13,1748.37,Pagado,Débito automático
P3396987,L000029,2025-02-14,2026.6,Pagado,App
P5235884,L000258,2025-02-14,2213.6,Pagado,Débito automático
P5743227,L000269,2025-02-14,4540.26,Pagado,Agencia
P3944316,L000702,2025-02-14,679.09,Pagado,Agencia
P2882551,L000720,2025-02-14,554.01,Pagado,App
P2010921,L000731,2025-02-14,4518.68,Pagado,Débito automático
P2726457,L001035,2025-02-14,3271.66,Pagado,App
P3998417,L001550,2025-02-14,169.55,Pagado,Agencia
P8286418,L001761,2025-02-14,1915.33,Pagado,Agente
P4185957,L000085,2025-02-15,388.27,Pagado,Débito automático
P1481506,L000229,2025-02-15,143.46,Pagado,Agencia
P2324869,L000327,2025-02-15,826.65,Pagado,Débito automático
P1733037,L000499,2025-02-15,164.98,Pagado,App
P6246485,L000612,2025-02-15,9850.23,Vencido,Débito automático
P6312979,L000837,2025-02-15,2111.01,Pagado,App
P7442986,L000985,2025-02-15,1420.11,Pagado,Agencia
P5044680,L000994,2025-02-15,1100.42,Parcial,Agente
P7374122,L000009,2025-02-16,1671.49,Pagado,App
P6761929,L000476,2025-02-16,3518.12,Pagado,Agencia
P5031599,L001249,2025-02-16,3077.58,Pagado,App
P7945583,L001643,2025-02-16,2761.63,Pagado,Agencia
P2396723,L001649,2025-02-16,5109.13,Pagado,App
P8670955,L000097,2025-02-17,608.7,Pagado,App
P6106390,L000357,2025-02-17,4018.39,Pagado,Agente
P3514105,L000721,2025-02-17,1165.16,Pagado,App
P9396422,L000881,2025-02-17,1571.53,Parcial,Débito automático
P9088689,L001531,2025-02-17,1265.14,Pagado,App
P9003857,L001665,2025-02-17,2896.24,Parcial,Agencia
P4647992,L001755,2025-02-17,25067.12,Pagado,App
P8315831,L000133,2025-02-18,694.15,Pagado,App
P2173965,L000133,2025-02-18,555.03,Pagado,App
P2815603,L000413,2025-02-18,655.93,Pagado,Débito automático
P6890476,L000458,2025-02-18,4311.29,Pagado,App
P5112546,L001055,2025-02-18,3576.61,Pagado,App
P3644347,L001079,2025-02-18,2459.17,Pagado,Débito automático
P7223751,L000564,2025-02-19,416.81,Pagado,Agencia
P6672134,L000055,2025-02-20,6399.67,Pagado,Débito automático
P1348050,L000280,2025-02-20,2495.04,Pagado,Débito automático
P2306317,L000445,2025-02-20,5796.04,Pagado,Débito automático
P7636992,L001133,2025-02-20,10026.22,Parcial,App
P5445763,L001753,2025-02-20,1154.3,Pagado,Débito automático
P5449368,L000084,2025-02-21,2502.37,Pagado,Agente
P3563646,L000179,2025-02-21,225.21,Pagado,Débito automático
P1520596,L000203,2025-02-21,5023.97,Pagado,Agente
P3545556,L000261,2025-02-21,3320.97,Vencido,App
P8033690,L000740,2025-02-21,301.05,Pagado,Agencia
P8944327,L000758,2025-02-21,680.06,Pagado,Agencia
P1812172,L000961,2025-02-21,677.46,Pagado,Agencia
P9457564,L001368,2025-02-21,203.5,Pagado,Agencia
P3182975,L000405,2025-02-22,7451.2,Pagado,Agencia
P5503118,L000848,2025-02-22,2642.79,Pagado,App
P1547605,L000269,2025-02-23,4034.35,Pagado,App
P4769851,L000297,2025-02-23,2325.29,Pagado,Agente
P3426689,L000299,2025-02-23,781.13,Pagado,Agente
P7258766,L000809,2025-02-23,523.86,Pagado,App
P3526084,L001055,2025-02-23,3825.76,Pagado,Débito automático
P5808610,L001384,2025-02-23,2578.18,Parcial,Agencia
P4042682,L001449,2025-02-23,2118.19,Parcial,Agencia
P1912484,L001449,2025-02-23,1500.05,Pagado,Débito automático
P6242022,L000410,2025-02-24,1057.03,Pagado,App
P4800761,L000494,2025-02-24,352.0,Pagado,Débito automático
P6892681,L001151,2025-02-24,2018.96,Parcial,App
P6232651,L000885,2025-02-25,3181.99,Pagado,App
P8710502,L000961,2025-02-25,647.74,Pagado,App
P3570227,L001769,2025-02-25,915.71,Pagado,App
P4350161,L001791,2025-02-25,2359.37,Pagado,App
P5108603,L000002,2025-02-26,1353.9,Vencido,App
P8816912,L000183,2025-02-26,224.9,Pagado,App
P7216632,L000605,2025-02-26,39.02,Pagado,Agencia
P8592234,L001348,2025-02-26,293.24,Pagado,App
P8441741,L000390,2025-02-27,2355.05,Pagado,Agencia
P5302415,L000677,2025-02-27,2704.72,Pagado,App
P3322104,L001753,2025-02-27,1833.9,Pagado,App
P9164991,L000085,2025-02-28,561.84,Pagado,Agente
P2151087,L000373,2025-02-28,6815.71,Parcial,Débito automático
P6646557,L001133,2025-02-28,13595.19,Parcial,App
P9581776,L001245,2025-02-28,2576.19,Pagado,Débito automático
P9973031,L001437,2025-02-28,4406.99,Pagado,Débito automático
P4135756,L001500,2025-02-28,276.1,Pagado,Débito automático
P3353785,L000919,2025-03-01,1243.68,Pagado,Agencia
P6550757,L001454,2025-03-01,621.78,Pagado,Agencia
P9673937,L001618,2025-03-01,253.39,Pagado,App
P8938746,L000152,2025-03-02,721.72,Pagado,Débito automático
P5801541,L000338,2025-03-02,6908.57,Pagado,App
P2991570,L001340,2025-03-02,1142.05,Parcial,Agente
P1499914,L000004,2025-03-03,551.65,Pagado,Débito automático
P7273233,L000042,2025-03-03,3611.6,Pagado,Débito automático
P5055688,L000606,2025-03-03,1323.31,Pagado,Agente
P6811015,L000677,2025-03-03,2509.29,Pagado,Agente
P8700704,L000811,2025-03-03,560.02,Pagado,Agencia
P4296204,L001396,2025-03-03,4471.54,Pagado,Débito automático
P2721170,L000506,2025-03-04,22242.17,Pagado,Agente
P7492570,L000570,2025-03-04,136.77,Pagado,Débito automático
P6021033,L000820,2025-03-04,443.79,Pagado,Débito automático
P8177281,L000963,2025-03-04,391.22,Parcial,Débito automático
P5695180,L001104,2025-03-04,32.0,Pagado,Débito automático
P4688734,L001442,2025-03-04,906.16,Pagado,Débito automático
P8526486,L000069,2025-03-05,4031.38,Parcial,App
P2739191,L000533,2025-03-05,10941.14,Pagado,Agencia
P1816653,L000744,2025-03-06,238.97,Pagado,Débito automático
P5941719,L001169,2025-03-06,613.48,Pagado,App
P5579094,L000191,2025-03-07,1401.35,Pagado,App
P2770648,L000221,2025-03-07,292.76,Pagado,Agencia
P5435261,L000661,2025-03-07,5552.14,Pagado,Agencia
P2833230,L000067,2025-03-08,794.66,Pagado,App
P2561359,L000844,2025-03-08,785.65,Pagado,Agencia
P4078418,L000072,2025-03-09,1933.99,Pagado,App
P9468772,L000167,2025-03-09,455.44,Pagado,Agente
P7718473,L000286,2025-03-09,63.97,Pagado,Agente
P5195951,L000333,2025-03-09,532.83,Pagado,App
P3246154,L001475,2025-03-09,632.46,Pagado,Débito automático
P8224069,L001744,2025-03-09,6385.24,Parcial,App
P1732280,L000309,2025-03-10,1619.65,Pagado,App
P7216461,L000364,2025-03-10,4874.74,Pagado,Agencia
P1128967,L000434,2025-03-10,1025.94,Pagado,Agencia
P6244264,L000604,2025-03-10,990.06,Pagado,Débito automático
P5667852,L000955,2025-03-10,9458.49,Pagado,Agente
P3645741,L001704,2025-03-10,9706.77,Pagado,Agencia
P6539837,L000134,2025-03-11,5188.19,Pagado,Agencia
P8681625,L000911,2025-03-11,7923.15,Pagado,Agencia
P1273155,L000962,2025-03-11,277.39,Vencido,App
P7121835,L001132,2025-03-11,3308.05,Parcial,App
P2976045,L001261,2025-03-11,2610.29,Parcial,App
P7396087,L001532,2025-03-11,444.62,Pagado,Agente
P4917305,L001790,2025-03-11,330.94,Pagado,App
P8187926,L000030,2025-03-12,199.43,Pagado,Débito automático
P6871360,L000203,2025-03-12,6740.65,Pagado,Agente
P4344717,L000203,2025-03-12,5471.54,Pagado,Débito automático
P7138070,L000345,2025-03-12,5566.99,Pagado,Débito automático
P4221313,L000494,2025-03-12,307.86,Parcial,App
P7536772,L000836,2025-03-12,686.42,Pagado,Agencia
P4681115,L001121,2025-03-12,1976.45,Vencido,Débito automático
P4001408,L001737,2025-03-12,68.54,Parcial,Agente
P6407658,L000278,2025-03-13,163.5,Pagado,Agente
P8531380,L000465,2025-03-13,6245.13,Pagado,Agencia
P7711251,L000545,2025-03-13,2550.93,Pagado,App
P6060836,L000990,2025-03-13,242.9,Pagado,Agente
P1107003,L001055,2025-03-13,4027.52,Pagado,App
P8061051,L001295,2025-03-13,1586.41,Pagado,App
P6569576,L001347,2025-03-13,102.19,Vencido,Agencia
P8560584,L001459,2025-03-13,2293.11,Pagado,Agencia
P3790745,L001511,2025-03-13,14436.03,Pagado,App
P3800292,L001645,2025-03-13,2481.55,Pagado,Agente
P2384877,L001771,2025-03-13,6737.88,Pagado,App
P5418934,L000039,2025-03-14,487.17,Pagado,Débito automático
P6919270,L000527,2025-03-14,4350.38,Pagado,Débito automático
P6641903,L001246,2025-03-14,519.26,Pagado,Débito automático
P3182154,L001402,2025-03-14,236.81,Pagado,Agente
P9084065,L000346,2025-03-15,3131.19,Pagado,App
P3529080,L000881,2025-03-15,881.04,Pagado,App
P5806467,L001004,2025-03-15,1501.68,Pagado,Débito automático
P6481960,L001013,2025-03-15,1705.33,Pagado,App
P2724590,L000118,2025-03-16,2967.05,Pagado,App
P2811298,L000390,2025-03-16,2873.3,Pagado,App
P1849015,L000610,2025-03-16,713.19,Pagado,Agente
P9010256,L000686,2025-03-16,1505.15,Pagado,App
P6530194,L000707,2025-03-16,3216.26,Vencido,Débito automático
P7592357,L000864,2025-03-16,9760.57,Pagado,App
P6123426,L000914,2025-03-16,4203.55,Pagado,App
P6051895,L001295,2025-03-16,1498.9,Pagado,Agencia
P2259379,L000267,2025-03-17,325.59,Pagado,Débito automático
P4645180,L000364,2025-03-17,3879.99,Pagado,App
P3310140,L000565,2025-03-17,565.14,Parcial,Agente
P6453426,L000656,2025-03-17,866.26,Pagado,App
P3003921,L001022,2025-03-17,8694.8,Pagado,App
P2044933,L001067,2025-03-17,6427.19,Parcial,Agencia
P6165171,L001660,2025-03-17,6705.78,Pagado,App
P4918527,L000309,2025-03-18,1510.74,Pagado,App
P6422534,L000465,2025-03-18,4300.19,Pagado,Agencia
P4607450,L001079,2025-03-18,2014.32,Parcial,Agencia
P4415140,L000292,2025-03-19,634.32,Pagado,Débito automático
P7378822,L000438,2025-03-19,140.18,Pagado,App
P3094235,L000012,2025-03-20,878.0,Pagado,Agente
P6266630,L000134,2025-03-20,3973.92,Parcial,App
P8151684,L000389,2025-03-20,5568.7,Pagado,App
P3980258,L000862,2025-03-20,4266.99,Pagado,App
P7191986,L000955,2025-03-20,11353.17,Pagado,Agencia
P8773665,L001077,2025-03-20,1925.12,Pagado,App
P1735708,L001423,2025-03-20,590.6,Pagado,Agente
P3714471,L001552,2025-03-20,7995.68,Pagado,Débito automático
P4940319,L001591,2025-03-20,5257.38,Pagado,Agencia
P8138769,L000239,2025-03-21,1185.73,Pagado,Agente
P9323974,L001029,2025-03-21,2015.74,Vencido,Débito automático
P6580596,L001266,2025-03-21,1265.55,Parcial,Agente
P3790237,L000076,2025-03-22,1580.93,Pagado,Agencia
P3086308,L000274,2025-03-22,633.32,Pagado,App
P4938791,L000320,2025-03-22,765.45,Pagado,Agencia
P9656941,L000895,2025-03-22,810.39,Pagado,Agente
P7905438,L000945,2025-03-22,66.56,Pagado,Agencia
P6412383,L001134,2025-03-22,1624.65,Pagado,App
P7767819,L001269,2025-03-22,5704.85,Pagado,Agente
P9584991,L001305,2025-03-22,13804.02,Pagado,App
P6840069,L001571,2025-03-22,202.45,Pagado,App
P8887754,L001688,2025-03-22,623.33,Pagado,Agencia
P2940214,L000132,2025-03-23,6125.42,Pagado,App
P1962308,L000556,2025-03-23,64.18,Pagado,Débito automático
P2325893,L000677,2025-03-23,2289.95,Pagado,Agente
P5411563,L001029,2025-03-23,1728.18,Pagado,Agencia
P5059047,L001226,2025-03-23,689.79,Pagado,Agencia
P2563468,L001527,2025-03-23,179.29,Pagado,App
P8078673,L000003,2025-03-24,11732.0,Pagado,App
P6413349,L000592,2025-03-24,506.63,Pagado,Débito automático
P5652716,L000946,2025-03-24,254.29,Vencido,App
P7474085,L000994,2025-03-24,1226.42,Pagado,Agencia
P2255447,L001067,2025-03-24,4265.58,Pagado,Débito automático
P5537157,L001113,2025-03-24,167.61,Pagado,Agente
P1163128,L001586,2025-03-24,1037.58,Pagado,Débito automático
P3807132,L001643,2025-03-24,3886.3,Pagado,Agencia
P6114011,L001786,2025-03-24,1298.7,Pagado,App
P2322047,L000012,2025-03-25,980.63,Pagado,Agencia
P7748892,L000744,2025-03-25,341.37,Pagado,App
P6614605,L001626,2025-03-25,1246.68,Pagado,Débito automático
P1026245,L000526,2025-03-26,452.19,Pagado,App
P4888118,L001482,2025-03-26,1276.16,Parcial,Agente
P4415796,L000105,2025-03-27,609.45,Pagado,App
P6503032,L000354,2025-03-27,968.61,Pagado,App
P4955699,L000513,2025-03-27,1625.14,Pagado,Débito automático
P6528792,L000856,2025-03-27,3222.63,Pagado,App
P9479842,L000922,2025-03-27,1602.99,Pagado,Agencia
P3189251,L001129,2025-03-27,1188.56,Pagado,App
P4934345,L001302,2025-03-27,393.24,Pagado,App
P5293157,L001305,2025-03-27,12247.59,Parcial,Agencia
P2909784,L001312,2025-03-27,3055.17,Pagado,App
P1779091,L001487,2025-03-27,73.88,Pagado,Débito automático
P3341057,L000002,2025-03-28,1065.44,Pagado,Débito automático
P9132114,L000295,2025-03-28,808.74,Pagado,App
P5487028,L000415,2025-03-28,3190.62,Pagado,Débito automático
P4366703,L001052,2025-03-28,1512.3,Parcial,App
P6749933,L001312,2025-03-28,2418.31,Pagado,Agente
P6009888,L000186,2025-03-29,1362.35,Pagado,App
P6007984,L000663,2025-03-29,2423.21,Pagado,App
P3384080,L001123,2025-03-29,4163.8,Pagado,Agencia
P3905824,L001239,2025-03-29,3650.3,Pagado,Débito automático
P2228898,L001430,2025-03-29,633.81,Pagado,App
P3371859,L001445,2025-03-29,1062.8,Pagado,Agencia
P6707197,L000038,2025-03-30,798.01,Pagado,App
P8617381,L000270,2025-03-30,5037.9,Pagado,Débito automático
P9993490,L000525,2025-03-30,4095.95,Pagado,Agente
P8795078,L000536,2025-03-30,1583.2,Pagado,App
P3351084,L000750,2025-03-30,17933.05,Pagado,App
P8636951,L001029,2025-03-30,1626.71,Pagado,Débito automático
P7457158,L001332,2025-03-30,686.72,Pagado,Agencia
P4971774,L000581,2025-03-31,2903.27,Pagado,App
P4158036,L001123,2025-03-31,3933.12,Pagado,App
P7585029,L001474,2025-03-31,1093.53,Parcial,Débito automático
P1433940,L000280,2025-04-01,2643.78,Pagado,Agente
P6897789,L000986,2025-04-01,3316.25,Pagado,Agencia
P5693862,L001107,2025-04-01,6566.27,Pagado,Débito automático
P6667933,L001282,2025-04-01,122.75,Pagado,App
P7044941,L001626,2025-04-01,958.57,Pagado,Débito automático
P8838205,L001655,2025-04-01,586.78,Vencido,App
P2328918,L001672,2025-04-01,1395.21,Pagado,App
P7288789,L000324,2025-04-02,4214.02,Parcial,App
P9385742,L000523,2025-04-02,39.24,Parcial,Agencia
P7051545,L000837,2025-04-02,1843.04,Parcial,App
P5774942,L001629,2025-04-02,13825.71,Pagado,Agente
P4576135,L000098,2025-04-03,784.54,Vencido,App
P2171218,L000300,2025-04-03,1575.23,Pagado,App
P6346644,L000515,2025-04-03,464.29,Pagado,Débito automático
P8671057,L000614,2025-04-03,922.93,Parcial,Débito automático
P1485669,L001218,2025-04-03,805.27,Pagado,Débito automático
P9955386,L001272,2025-04-03,11458.77,Pagado,App
P7965641,L001737,2025-04-03,73.65,Pagado,App
P1378915,L000894,2025-04-04,3660.93,Pagado,Débito automático
P7389943,L001382,2025-04-04,124.96,Pagado,App
P7031174,L001463,2025-04-04,1707.98,Pagado,App
P5019180,L001672,2025-04-04,1706.94,Pagado,Agente
P5098412,L000099,2025-04-05,1139.84,Pagado,App
P7859648,L000732,2025-04-05,7993.93,Vencido,App
P5080351,L000811,2025-04-05,556.0,Pagado,App
P3822078,L000928,2025-04-05,6441.28,Pagado,App
P8147013,L001309,2025-04-05,9093.46,Pagado,App
P2787627,L000837,2025-04-06,1457.06,Pagado,Débito automático
P9299939,L000959,2025-04-06,503.85,Parcial,App
P7668395,L001172,2025-04-06,1100.29,Pagado,Agente
P3473761,L001184,2025-04-06,5269.56,Pagado,App
P9223833,L001284,2025-04-06,4699.89,Pagado,App
P9900294,L001414,2025-04-06,3190.25,Parcial,App
P3696736,L001553,2025-04-06,1519.83,Pagado,Agencia
P4060284,L001674,2025-04-06,10709.79,Pagado,App
P4554277,L000959,2025-04-07,512.84,Pagado,App
P1054447,L000039,2025-04-08,684.54,Pagado,App
P7174337,L000545,2025-04-08,1881.12,Pagado,Débito automático
P9541658,L000631,2025-04-08,1558.44,Pagado,Agente
P7638609,L000856,2025-04-08,3503.49,Parcial,Débito automático
P9796063,L001218,2025-04-08,899.98,Pagado,App
P8765307,L001463,2025-04-08,1672.75,Pagado,App
P6749069,L001518,2025-04-08,1901.6,Pagado,Débito automático
P1800429,L001620,2025-04-08,1289.22,Pagado,Agente
P3822492,L000789,2025-04-09,5130.71,Pagado,Agente
P1616817,L000874,2025-04-09,1433.23,Pagado,Agencia
P1473227,L001123,2025-04-09,5208.09,Pagado,Agente
P3889032,L001199,2025-04-09,2791.63,Pagado,Débito automático
P9611430,L001238,2025-04-10,1184.84,Pagado,Agencia
P2542590,L001411,2025-04-10,1621.68,Pagado,Débito automático
P5516344,L001679,2025-04-10,4110.1,Pagado,Agente
P6123430,L000264,2025-04-11,5005.74,Pagado,Agencia
P8750676,L000288,2025-04-11,740.41,Pagado,Débito automático
P9273246,L000848,2025-04-11,1736.52,Pagado,App
P9047769,L001111,2025-04-11,155.12,Parcial,App
P2437930,L001180,2025-04-11,1432.77,Pagado,Agente
P8500558,L001340,2025-04-11,775.21,Parcial,App
P7838382,L000180,2025-04-12,382.21,Pagado,Débito automático
P5616316,L000754,2025-04-12,2781.22,Pagado,App
P1069186,L001275,2025-04-12,2529.44,Parcial,App
P1156104,L001295,2025-04-12,1607.75,Pagado,Débito automático
