loan_id,customer_id,producto,fecha_desembolso,monto_desembolsado,saldo_actual,plazo_meses,tasa_anual,estado_credito,dias_mora,bucket_mora,provision,cuota_mensual,ingresos_estimados,ratio_cuota_ingreso
L001106,C00881,Tarjeta,2026-03-20,24358.32,22357.28,12,0.2262,Vigente,0,0,223.57,2489.01,10566.38,0.2356
L001107,C01102,Hipotecario,2023-03-01,275654.12,147023.9,36,0.1501,Vigente,18,1-30,4410.72,8806.38,45138.03,0.1951
L001108,C00085,Consumo,2024-03-01,12897.91,5177.94,12,0.1658,Vigente,0,0,51.78,1253.03,4924.44,0.2545
L001109,C01054,Capital de Trabajo,2024-03-20,97619.72,88333.1,120,0.099,Vigente,0,0,883.33,894.03,5951.88,0.1502
L001110,C00049,Consumo,2025-01-16,44189.24,16767.14,24,0.0846,Vigente,0,0,167.67,1996.99,10143.7,0.1969
L001111,C01169,Tarjeta,2024-06-16,30661.57,18101.93,180,0.0918,Vigente,0,0,181.02,185.98,19562.4,0.0095
L001112,C00069,Hipotecario,2023-02-11,16656.74,13010.81,24,0.209,Vigente,0,0,130.11,839.08,17529.23,0.0479
L001113,C01082,Tarjeta,2023-08-26,27055.9,16897.37,180,0.2389,Vigente,0,0,168.97,186.22,10092.04,0.0185
L001114,C00697,Consumo,2022-10-08,58165.52,45752.31,24,0.0966,Vigente,0,0,457.52,2657.68,18079.77,0.147
L001115,C00479,Hipotecario,2023-01-09,97179.96,53073.89,48,0.2609,Vigente,0,0,530.74,2552.8,21683.07,0.1177
L001116,C00820,Consumo,2025-10-03,45478.66,40249.78,12,0.3238,Cancelado,0,0,402.5,5017.05,4992.84,1.0048
L001117,C01195,Consumo,2023-06-16,51340.6,38782.64,12,0.337,Vigente,0,0,387.83,5720.2,2673.04,2.14
L001118,C00147,Vehicular,2025-05-18,12271.13,9781.11,48,0.1384,Vigente,0,0,97.81,291.03,6598.83,0.0441
L001119,C01016,Hipotecario,2025-11-29,174557.38,99197.92,24,0.1783,Vigente,0,0,991.98,8570.04,32621.05,0.2627
L001120,C00609,Consumo,2025-05-30,51659.39,32689.11,12,0.1923,Vigente,0,0,326.89,5132.79,21734.91,0.2362
L001121,C00446,Hipotecario,2023-09-09,18951.76,9543.86,12,0.1827,Vigente,0,0,95.44,1867.85,16659.53,0.1121
L001122,C00221,Capital de Trabajo,2024-08-08,160126.31,84348.3,24,0.2656,Vigente,0,0,843.48,8443.99,13760.57,0.6136
L001123,C00095,Capital de Trabajo,2023-04-19,42606.88,30555.83,12,0.3087,Vigente,0,0,305.56,4646.64,7044.2,0.6596
L001124,C00262,Consumo,2024-04-10,79876.09,44347.36,36,0.1119,Vigente,0,0,443.47,2467.06,48555.34,0.0508
L001125,C00897,Tarjeta,2023-09-30,36626.72,13578.13,120,0.3195,Vigente,0,0,135.78,402.74,10068.73,0.04
L001126,C01095,Tarjeta,2023-01-25,41740.57,34182.04,24,0.2395,Vigente,0,0,341.82,2155.73,12832.12,0.168
L001127,C00219,Tarjeta,2025-11-04,34308.95,18433.47,180,0.0942,Vigente,0,0,184.33,208.56,4941.91,0.0422
L001128,C00092,Vehicular,2025-07-14,170688.21,42704.37,24,0.2463,Vigente,0,0,427.04,8863.7,17216.12,0.5148
L001129,C00127,Consumo,2024-04-20,94201.47,44662.35,120,0.3162,Vigente,0,0,446.62,1033.23,8357.27,0.1236
L001130,C00080,Consumo,2023-06-25,58387.55,16705.44,60,0.1075,Vigente,0,0,167.05,1077.74,12000.21,0.0898
L001131,C00983,Tarjeta,2026-03-20,35977.11,30722.76,48,0.2926,Refinanciado,6,1-30,921.68,968.83,14993.24,0.0646
L001132,C00916,Tarjeta,2024-08-30,42909.24,23696.62,12,0.1269,Vigente,0,0,236.97,4029.54,16395.59,0.2458
L001133,C00486,Consumo,2024-11-20,289384.08,185904.24,24,0.2234,Cancelado,0,0,1859.04,14751.35,25155.04,0.5864
L001134,C00694,Tarjeta,2024-12-14,16240.17,12265.78,12,0.2289,Vigente,0,0,122.66,1663.13,6947.32,0.2394
L001135,C00025,Vehicular,2022-06-19,17753.06,15929.84,12,0.171,Vigente,0,0,159.3,1732.4,7721.44,0.2244
L001136,C00156,Tarjeta,2023-04-15,15997.71,7478.43,24,0.0857,Vigente,15,1-30,224.35,723.7,18875.77,0.0383
L001137,C00632,Capital de Trabajo,2025-04-10,92211.58,25161.08,180,0.3263,Vigente,0,0,251.61,679.45,2219.51,0.3061
L001138,C01081,Capital de Trabajo,2025-05-31,169678.47,45572.34,72,0.213,Vigente,0,0,455.72,2858.61,17041.7,0.1677
L001139,C00019,Consumo,2023-09-02,56684.49,44711.03,48,0.1396,Vigente,0,0,447.11,1345.78,8840.64,0.1522
L001140,C00237,Tarjeta,2024-12-04,21233.37,5768.02,180,0.2747,Vigente,0,0,57.68,150.37,9780.79,0.0154
L001141,C00277,Vehicular,2025-05-15,114602.69,70888.68,12,0.3101,Vigente,0,0,708.89,12511.75,16294.24,0.7679
L001142,C00745,Consumo,2024-06-08,51161.1,38383.67,12,0.2835,Vigente,0,0,383.84,5472.11,3411.9,1.6038
L001143,C00552,Consumo,2024-09-27,14720.77,10143.92,12,0.23,Vigente,0,0,101.44,1508.88,11946.5,0.1263
L001144,C01177,Capital de Trabajo,2023-10-31,132751.92,59659.89,60,0.2487,Cancelado,0,0,596.6,2762.79,10046.34,0.275
L001145,C00639,Tarjeta,2024-02-02,55216.67,47059.21,24,0.1405,Cancelado,0,0,470.59,2623.94,11427.47,0.2296
L001146,C00237,Vehicular,2022-08-11,33601.86,14181.68,24,0.2612,Vigente,0,0,141.82,1765.78,5504.87,0.3208
L001147,C00998,Vehicular,2024-05-20,14242.17,4366.29,60,0.1916,Vigente,0,0,43.66,282.85,18675.44,0.0151
L001148,C00055,Tarjeta,2022-08-04,1698.4,1373.49,72,0.308,Vigente,0,0,13.73,30.85,11684.93,0.0026
L001149,C00684,Capital de Trabajo,2022-11-23,47489.7,18180.83,180,0.1193,Vigente,0,0,181.81,295.31,12472.56,0.0237
L001150,C00109,Vehicular,2026-03-01,15181.28,13980.72,36,0.1426,Vigente,0,0,139.81,481.84,14904.42,0.0323
L001151,C00373,Tarjeta,2022-10-15,36375.48,19691.06,24,0.2485,Vigente,0,0,196.91,1892.28,10595.03,0.1786
L001152,C00973,Capital de Trabajo,2023-09-05,92227.32,89147.23,36,0.233,Vigente,0,0,891.47,3158.79,13588.97,0.2325
L001153,C00201,Consumo,2023-11-26,63046.49,17916.51,48,0.1674,Vigente,0,0,179.17,1533.34,20023.51,0.0766
L001154,C00849,Tarjeta,2025-07-12,45947.42,17484.75,72,0.2858,Vigente,0,0,174.85,820.54,12946.57,0.0634
L001155,C00509,Tarjeta,2025-04-17,160182.19,103793.5,72,0.2768,Vigente,0,0,1037.93,2840.56,31276.86,0.0908
L001156,C00275,Tarjeta,2024-04-29,27533.81,19012.54,12,0.2851,Vigente,0,0,190.13,2948.64,2433.02,1.2119
L001157,C00211,Consumo,2022-10-03,36424.84,25291.81,36,0.0875,Vigente,0,0,252.92,1100.33,15379.5,0.0715
L001158,C00504,Capital de Trabajo,2025-11-12,154685.84,117401.95,120,0.3011,Vigente,0,0,1174.02,1677.18,18089.18,0.0927
L001159,C01142,Tarjeta,2024-04-15,22310.66,22208.79,24,0.3132,Cancelado,0,0,222.09,1220.76,15688.41,0.0778
L001160,C00703,Consumo,2023-03-03,54015.13,28847.51,24,0.196,Vigente,0,0,288.48,2691.75,14593.44,0.1844
L001161,C00042,Vehicular,2024-05-24,20365.13,6486.88,24,0.2534,Cancelado,80,61-90,1621.72,1063.57,10538.82,0.1009
L001162,C00315,Capital de Trabajo,2024-07-31,49489.38,28232.68,36,0.2912,Vigente,0,0,282.33,1775.02,21448.74,0.0828
L001163,C00788,Tarjeta,2025-04-16,17626.87,12591.16,24,0.239,Vigente,0,0,125.91,909.99,13605.87,0.0669
L001164,C00329,Tarjeta,2025-08-13,40823.02,31093.66,72,0.1242,Vigente,0,0,310.94,637.41,21321.98,0.0299
L001165,C01041,Consumo,2025-04-22,5451.23,2179.1,72,0.0899,Vigente,0,0,21.79,82.52,2622.14,0.0315
L001166,C00283,Tarjeta,2023-05-21,30114.59,18105.8,24,0.329,Vigente,0,0,181.06,1667.6,19929.5,0.0837
L001167,C00943,Capital de Trabajo,2024-04-28,125439.91,58094.0,180,0.1413,Vigente,0,0,580.94,795.36,16808.3,0.0473
L001168,C00258,Capital de Trabajo,2026-01-30,70632.23,69192.01,24,0.1306,Vigente,0,0,691.92,3327.37,10754.28,0.3094
L001169,C00575,Vehicular,2025-01-12,28565.31,27671.62,60,0.2406,Vigente,0,0,276.72,590.64,3479.87,0.1697
L001170,C00574,Tarjeta,2022-09-06,63236.06,59047.45,180,0.2025,Vigente,0,0,590.47,422.45,14079.17,0.03
L001171,C00612,Consumo,2022-08-12,134487.97,108655.0,48,0.2951,Vigente,0,0,1086.55,3628.65,11363.44,0.3193
L001172,C01043,Consumo,2024-01-23,52423.59,17017.98,48,0.3237,Vigente,0,0,170.18,1445.69,15054.47,0.096
L001173,C00837,Tarjeta,2025-02-04,112926.17,52057.03,120,0.3012,Vigente,0,0,520.57,1224.5,45818.66,0.0267
L001174,C00423,Hipotecario,2024-07-13,5972.94,3894.61,36,0.2226,Vigente,0,0,38.95,202.85,15156.06,0.0134
L001175,C00758,Tarjeta,2023-07-13,10183.94,5894.54,60,0.2564,Refinanciado,0,0,58.95,213.25,9499.09,0.0224
L001176,C00763,Hipotecario,2023-07-29,46912.96,45816.69,120,0.2872,Vigente,0,0,458.17,503.22,8252.33,0.061
L001177,C01105,Hipotecario,2024-11-14,215190.47,183336.43,60,0.1542,Vigente,89,61-90,45834.11,4139.55,37133.28,0.1115
L001178,C00424,Consumo,2022-09-26,34286.1,11277.17,36,0.1681,Vigente,0,0,112.77,1112.49,4648.7,0.2393
L001179,C00429,Hipotecario,2022-05-21,38823.3,14982.25,36,0.216,Vigente,0,0,149.82,1311.36,3639.29,0.3603
L001180,C00204,Capital de Trabajo,2023-10-20,54862.72,31602.07,48,0.1218,Vigente,0,0,316.02,1282.19,13245.35,0.0968
L001181,C00196,Consumo,2022-08-23,64370.48,62333.79,36,0.0892,Vigente,115,>90,31166.9,1947.56,16902.42,0.1152
L001182,C00728,Consumo,2023-05-08,66949.22,57974.06,36,0.24,Vigente,0,0,579.74,2306.03,12703.45,0.1815
L001183,C00285,Consumo,2025-06-12,29267.07,21974.08,12,0.3257,Vigente,0,0,219.74,3233.28,2148.67,1.5048
L001184,C00196,Tarjeta,2024-08-31,53678.6,45675.69,12,0.3286,Vigente,0,0,456.76,5943.12,11390.05,0.5218
L001185,C00307,Tarjeta,2022-07-13,33244.56,27087.44,48,0.1159,Vigente,0,0,270.87,772.87,16475.83,0.0469
L001186,C00014,Hipotecario,2024-04-20,47888.78,37861.78,72,0.2739,Vigente,0,0,378.62,847.3,6869.65,0.1233
L001187,C01170,Consumo,2022-12-09,19156.4,7200.39,12,0.1112,Vigente,0,0,72.0,1773.88,17733.19,0.1
L001188,C01081,Consumo,2024-12-22,61373.12,26549.54,24,0.2265,Vigente,0,0,265.5,3136.42,21762.59,0.1441
L001189,C00723,Hipotecario,2023-03-16,37267.31,25988.06,48,0.2884,Vigente,0,0,259.88,1000.32,14653.31,0.0683
L001190,C00780,Vehicular,2023-03-02,44038.07,21137.67,60,0.1409,Cancelado,0,0,211.38,837.38,9449.23,0.0886
L001191,C00529,Tarjeta,2025-04-11,24773.84,17848.8,24,0.1065,Vigente,49,31-60,1784.88,1142.18,4884.48,0.2338
L001192,C00798,Consumo,2025-08-27,37684.11,20464.24,24,0.2813,Vigente,0,0,204.64,2011.86,9892.34,0.2034
L001193,C00344,Tarjeta,2023-03-06,52901.89,22011.89,48,0.2616,Vigente,0,0,220.12,1390.44,1825.39,0.7617
L001194,C00209,Hipotecario,2024-04-10,20931.97,9876.22,24,0.1497,Vigente,0,0,98.76,1002.73,4176.45,0.2401
L001195,C00641,Consumo,2025-02-27,19535.82,14125.67,12,0.3103,Vigente,0,0,141.26,2133.15,21142.36,0.1009
L001196,C00252,Consumo,2026-03-09,40755.72,10697.55,72,0.197,Vigente,0,0,106.98,677.56,16981.37,0.0399
L001197,C00271,Capital de Trabajo,2026-01-09,5351.23,2118.64,72,0.1954,Vigente,0,0,21.19,88.85,18792.77,0.0047
L001198,C00920,Consumo,2025-01-24,37177.77,26351.73,12,0.3269,Vigente,0,0,263.52,4110.93,16519.93,0.2488
L001199,C00419,Consumo,2024-05-27,139885.22,43253.94,48,0.1361,Vigente,0,0,432.54,3310.91,12617.84,0.2624
L001200,C00795,Consumo,2024-09-21,15812.51,15403.49,36,0.2376,Vigente,0,0,154.03,543.6,5449.0,0.0998
L001201,C01100,Tarjeta,2022-09-18,28590.71,24513.99,24,0.2271,Vigente,0,0,245.14,1461.82,16973.3,0.0861
L001202,C00725,Vehicular,2024-05-02,26205.36,17387.34,60,0.1806,Vigente,0,0,173.87,515.63,8248.06,0.0625
L001203,C00433,Tarjeta,2022-11-06,32768.84,20867.27,72,0.216,Vigente,0,0,208.67,553.43,16871.52,0.0328
L001204,C00109,Consumo,2025-04-03,15572.18,9276.89,24,0.1737,Vigente,0,0,92.77,761.54,10554.85,0.0722
L001205,C00641,Tarjeta,2024-10-10,64175.97,45364.78,24,0.24,Refinanciado,0,0,453.65,3315.76,19476.19,0.1702
L001206,C01071,Vehicular,2024-10-30,39699.19,34620.44,60,0.1927,Vigente,0,0,346.2,789.15,3005.37,0.2626
L001207,C00379,Capital de Trabajo,2023-03-31,144270.72,80808.44,12,0.1534,Cancelado,0,0,808.08,13866.82,13261.47,1.0456
L001208,C01120,Tarjeta,2023-11-23,38636.07,13046.83,12,0.2616,Vigente,0,0,130.47,4061.94,17362.32,0.234
L001209,C00958,Hipotecario,2025-05-08,61490.79,31441.29,48,0.2053,Vigente,0,0,314.41,1544.06,16302.2,0.0947
L001210,C00103,Consumo,2022-10-14,18268.26,14067.83,60,0.1262,Vigente,0,0,140.68,342.9,17805.49,0.0193
L001211,C00892,Capital de Trabajo,2025-07-22,82758.65,30316.17,48,0.1943,Vigente,65,61-90,7579.04,2059.14,7213.53,0.2855
L001212,C00854,Capital de Trabajo,2024-11-22,53987.68,50670.54,24,0.2894,Vigente,0,0,506.71,2900.49,5661.9,0.5123
L001213,C01170,Vehicular,2023-07-01,62883.71,31028.28,60,0.3381,Vigente,0,0,310.28,1402.41,1944.03,0.7214
L001214,C01051,Tarjeta,2024-11-28,52016.86,41142.25,60,0.1734,Cancelado,0,0,411.42,1017.28,17053.38,0.0597
L001215,C00530,Capital de Trabajo,2024-08-17,92674.45,39513.3,24,0.2807,Vigente,0,0,395.13,4945.34,17023.16,0.2905
L001216,C00679,Tarjeta,2024-06-13,264800.26,98189.43,60,0.1861,Vigente,0,0,981.89,5234.66,49257.06,0.1063
L001217,C00989,Tarjeta,2024-04-21,49339.47,30455.65,12,0.2785,Vigente,0,0,304.56,5256.71,4030.77,1.3041
L001218,C01106,Tarjeta,2024-01-09,16982.81,11001.6,24,0.1223,Vigente,0,0,110.02,794.16,9814.19,0.0809
L001219,C00428,Capital de Trabajo,2024-10-16,114951.31,30682.95,120,0.1265,Cancelado,0,0,306.83,1079.11,4782.4,0.2256
L001220,C00822,Consumo,2022-10-22,64360.12,52156.96,24,0.3201,Vigente,20,1-30,1564.71,3540.07,21136.16,0.1675
L001221,C01186,Consumo,2024-05-07,205508.73,157141.6,72,0.2047,Vigente,0,0,1571.42,3438.56,29143.32,0.118
L001222,C00932,Capital de Trabajo,2023-09-26,17703.19,16862.81,12,0.2175,Vigente,0,0,168.63,1796.14,5762.04,0.3117
L001223,C01062,Tarjeta,2025-07-05,96396.57,51401.64,48,0.2105,Vigente,0,0,514.02,2431.0,48529.32,0.0501
L001224,C00511,Consumo,2022-06-25,63953.76,17036.55,24,0.1067,Vigente,0,0,170.37,2949.07,9072.42,0.3251
L001225,C00393,Hipotecario,2026-03-07,45339.98,40845.63,12,0.2337,Vigente,0,0,408.46,4661.33,7891.19,0.5907
L001226,C00713,Tarjeta,2024-10-12,34910.07,25351.19,72,0.3222,Vigente,15,1-30,760.54,641.08,12288.83,0.0522
L001227,C00494,Vehicular,2025-09-16,57404.05,44239.8,72,0.2912,Vigente,0,0,442.4,1029.45,5289.64,0.1946
L001228,C00547,Hipotecario,2025-11-02,10391.63,8360.09,36,0.0996,Vigente,0,0,83.6,317.41,12730.28,0.0249
L001229,C00594,Hipotecario,2024-08-27,31880.74,12518.47,36,0.235,Vigente,0,0,125.18,1093.69,16576.04,0.066
L001230,C00389,Vehicular,2024-11-10,163692.13,101450.1,60,0.2652,Vigente,0,0,1014.5,3451.72,15819.38,0.2182
L001231,C00158,Vehicular,2023-08-13,56678.59,44518.6,24,0.2365,Cancelado,0,0,445.19,2920.13,17810.34,0.164
L001232,C01028,Capital de Trabajo,2024-10-22,154972.17,40251.31,36,0.187,Vigente,0,0,402.51,5109.78,17364.61,0.2943
L001233,C00167,Consumo,2024-12-02,54161.66,35612.78,36,0.2172,Refinanciado,0,0,356.13,1831.27,4843.3,0.3781
L001234,C00960,Consumo,2023-04-18,12117.6,7103.43,60,0.2569,Refinanciado,33,31-60,710.34,253.84,3771.47,0.0673
L001235,C00409,Consumo,2024-10-19,290992.81,206997.48,36,0.1411,Refinanciado,0,0,2069.97,9223.66,44976.11,0.2051
L001236,C00194,Consumo,2024-11-18,60656.61,42228.99,120,0.3067,Refinanciado,0,0,422.29,660.5,18780.13,0.0352
L001237,C00235,Consumo,2023-05-12,24546.85,20590.47,60,0.2916,Vigente,0,0,205.9,528.41,6751.55,0.0783
L001238,C00718,Consumo,2023-05-10,141950.47,88174.55,180,0.2308,Vigente,0,0,881.75,970.63,12686.53,0.0765
L001239,C01174,Tarjeta,2024-08-13,54234.18,51478.92,24,0.1375,Vigente,0,0,514.79,2570.47,20533.22,0.1252
L001240,C01183,Consumo,2024-08-03,18250.31,11363.7,48,0.3275,Refinanciado,0,0,113.64,504.74,11129.66,0.0454
L001241,C00816,Tarjeta,2025-06-13,30437.35,20738.99,36,0.0842,Refinanciado,0,0,207.39,916.67,4809.45,0.1906
L001242,C00404,Capital de Trabajo,2024-01-16,68234.4,31490.6,12,0.092,Vigente,0,0,314.91,6209.33,16400.97,0.3786
L001243,C00893,Capital de Trabajo,2023-03-02,46524.31,41529.55,36,0.337,Vigente,3,1-30,1245.89,1727.86,5391.63,0.3205
L001244,C00678,Hipotecario,2024-03-12,35664.39,30597.92,72,0.1194,Vigente,0,0,305.98,554.48,14895.18,0.0372
L001245,C00068,Consumo,2023-06-30,71685.88,43384.39,36,0.3064,Vigente,0,0,433.84,2601.4,6907.15,0.3766
L001246,C00088,Consumo,2023-01-20,57702.84,26628.06,120,0.327,Vigente,0,0,266.28,638.1,7615.36,0.0838
L001247,C00217,Hipotecario,2023-01-31,24349.33,22061.59,12,0.2362,Vigente,0,0,220.62,2508.39,17653.71,0.1421
L001248,C00001,Consumo,2025-08-21,25697.99,20580.73,60,0.1885,Vigente,75,61-90,5145.18,509.03,19272.36,0.0264
L001249,C01159,Capital de Trabajo,2024-03-21,55583.7,19395.15,24,0.1692,Vigente,28,1-30,581.85,2707.85,8673.82,0.3122
L001250,C00140,Consumo,2022-09-08,257094.99,209965.08,48,0.1258,Vigente,0,0,2099.65,6029.95,27255.25,0.2212
L001251,C00618,Consumo,2024-08-09,33828.38,9625.01,48,0.228,Vigente,41,31-60,962.5,865.44,21732.87,0.0398
L001252,C00133,Consumo,2025-11-17,9540.44,5845.27,24,0.272,Vigente,0,0,58.45,505.64,9972.89,0.0507
L001253,C00178,Consumo,2022-07-28,41312.72,27877.81,12,0.2785,Vigente,0,0,278.78,4401.53,17557.49,0.2507
L001254,C00810,Tarjeta,2022-07-20,61922.14,44038.28,24,0.3181,Vigente,0,0,440.38,3400.82,6466.0,0.526
L001255,C00380,Tarjeta,2023-03-25,52801.23,27077.36,24,0.2309,Vigente,0,0,270.77,2708.04,21888.55,0.1237
L001256,C00908,Tarjeta,2022-09-19,53853.31,47888.87,60,0.3017,Vigente,0,0,478.89,1168.35,5791.65,0.2017
L001257,C00658,Hipotecario,2022-07-20,9602.75,6383.69,12,0.1235,Cancelado,0,0,63.84,899.06,5350.6,0.168
L001258,C00450,Tarjeta,2025-02-15,9326.14,7989.54,36,0.2503,Vigente,0,0,79.9,323.9,20143.1,0.0161
L001259,C00586,Vehicular,2022-07-24,63344.17,54574.58,36,0.1661,Vigente,0,0,545.75,2051.82,7202.6,0.2849
L001260,C00463,Capital de Trabajo,2023-07-17,120851.67,62690.86,36,0.1512,Vigente,0,0,626.91,3864.57,14996.46,0.2577
L001261,C00990,Capital de Trabajo,2023-08-24,37140.77,33263.13,12,0.2026,Vigente,46,31-60,3326.31,3722.12,1993.57,1.8671
L001262,C01132,Hipotecario,2025-04-22,23179.68,16730.93,180,0.1457,Vigente,0,0,167.31,147.54,6399.83,0.0231
L001263,C00122,Capital de Trabajo,2022-06-27,146572.45,96853.14,120,0.1416,Vigente,0,0,968.53,1394.39,20840.07,0.0669
L001264,C00017,Consumo,2023-06-07,20065.66,11130.54,12,0.286,Vigente,0,0,111.31,2150.37,2705.29,0.7949
L001265,C00327,Hipotecario,2023-05-27,62007.21,37892.43,24,0.2702,Vigente,8,1-30,1136.77,3281.73,15027.93,0.2184
L001266,C00318,Consumo,2022-10-16,35377.74,27265.9,24,0.2169,Vigente,0,0,272.66,1793.8,20814.06,0.0862
L001267,C00809,Tarjeta,2023-06-26,10924.04,3198.07,48,0.1073,Vigente,0,0,31.98,252.0,9491.83,0.0265
L001268,C00503,Hipotecario,2024-03-10,2832.42,961.13,36,0.3221,Cancelado,0,0,9.61,104.02,20684.21,0.005
L001269,C00119,Capital de Trabajo,2022-12-29,47317.52,44382.49,12,0.1517,Vigente,0,0,443.82,4541.3,4116.73,1.1031
L001270,C00710,Capital de Trabajo,2022-11-21,154087.88,98287.57,60,0.1486,Vigente,29,1-30,2948.63,2949.76,13357.18,0.2208
L001271,C00045,Consumo,2022-05-22,54883.28,40247.16,60,0.2507,Cancelado,0,0,402.47,1144.04,9310.38,0.1229
L001272,C00314,Consumo,2024-05-14,176877.87,172255.06,24,0.1597,Cancelado,0,0,1722.55,8546.89,34845.52,0.2453
L001273,C00418,Vehicular,2024-07-07,42785.74,20901.83,36,0.2629,Cancelado,0,0,209.02,1500.95,2429.48,0.6178
L001274,C00556,Consumo,2025-11-30,15356.53,14818.92,12,0.2079,Vigente,0,0,148.19,1545.76,4036.88,0.3829
L001275,C01102,Hipotecario,2023-06-01,20400.1,15536.82,12,0.2618,Vigente,0,0,155.37,2145.07,40557.82,0.0529
L001276,C00326,Capital de Trabajo,2024-03-12,12873.86,7599.52,12,0.2508,Vigente,0,0,76.0,1341.89,18998.99,0.0706
L001277,C00515,Tarjeta,2025-05-15,3589.84,2571.73,24,0.3064,Vigente,0,0,25.72,195.41,17162.75,0.0114
L001278,C00214,Tarjeta,2024-07-01,45443.95,22764.39,72,0.2479,Vigente,0,0,227.64,787.63,21345.5,0.0369
L001279,C00074,Capital de Trabajo,2025-05-12,29474.54,7900.66,24,0.2086,Vigente,0,0,79.01,1484.29,6923.13,0.2144
L001280,C00509,Hipotecario,2024-03-05,296255.68,134684.14,24,0.3131,Vigente,0,0,1346.84,16208.89,49173.45,0.3296
L001281,C00332,Tarjeta,2025-04-29,168044.17,75381.3,72,0.2304,Vigente,0,0,753.81,2871.69,10044.13,0.2859
L001282,C01117,Tarjeta,2023-11-19,3781.46,3445.8,36,0.3035,Vigente,0,0,34.46,136.92,10868.32,0.0126
L001283,C00688,Consumo,2025-01-06,55129.33,19890.45,48,0.3008,Vigente,0,0,198.9,1494.0,18154.98,0.0823
L001284,C00657,Vehicular,2023-03-05,46502.78,27071.3,12,0.2535,Vigente,0,0,270.71,4857.6,3461.89,1.4032
L001285,C01028,Consumo,2024-07-14,157107.0,115834.93,180,0.2321,Vigente,0,0,1158.35,1075.4,20004.42,0.0538
L001286,C01162,Vehicular,2024-09-20,61092.62,32704.92,72,0.3059,Refinanciado,0,0,327.05,1108.07,2941.6,0.3767
L001287,C00600,Tarjeta,2025-09-25,22340.81,12082.74,36,0.2572,Vigente,0,0,120.83,780.19,6643.55,0.1174
L001288,C01076,Consumo,2022-08-27,8551.45,4919.89,180,0.2292,Cancelado,0,0,49.2,58.4,11612.37,0.005
L001289,C00325,Hipotecario,2022-06-07,101065.44,72471.09,36,0.1321,Vigente,0,0,724.71,3178.23,16249.91,0.1956
L001290,C00992,Capital de Trabajo,2023-06-17,78108.12,46515.36,12,0.2116,Refinanciado,0,0,465.15,7886.32,18096.99,0.4358
L001291,C00717,Capital de Trabajo,2024-07-21,155196.3,86122.41,72,0.1004,Vigente,0,0,861.22,2371.92,12250.33,0.1936
L001292,C00723,Consumo,2023-07-21,40293.33,23243.6,60,0.2323,Vigente,0,0,232.44,827.56,4802.26,0.1723
L001293,C00277,Capital de Trabajo,2023-06-04,16037.07,10503.21,120,0.336,Vigente,73,61-90,2625.8,178.55,16147.12,0.0111
L001294,C00536,Hipotecario,2025-10-30,49873.07,47106.71,12,0.1959,Vigente,0,0,471.07,4970.27,16007.05,0.3105
L001295,C00152,Consumo,2024-07-01,57342.74,55907.28,48,0.1897,Vigente,31,31-60,5590.73,1421.26,9431.55,0.1507
L001296,C00955,Tarjeta,2025-09-29,10476.19,9047.07,12,0.1925,Vigente,0,0,90.47,1041.07,17847.43,0.0583
L001297,C00259,Tarjeta,2024-01-17,6391.55,2139.22,60,0.319,Vigente,0,0,21.39,140.51,3126.95,0.0449
L001298,C00324,Vehicular,2023-09-08,11931.56,8125.77,120,0.1757,Vigente,0,0,81.26,116.9,13124.99,0.0089
L001299,C01017,Vehicular,2023-04-09,49621.14,42898.83,48,0.1968,Vigente,0,0,428.99,1237.22,2695.06,0.4591
L001300,C00869,Capital de Trabajo,2025-04-01,105078.25,89281.63,60,0.2231,Vigente,0,0,892.82,2142.02,6396.75,0.3349
L001301,C01192,Consumo,2024-07-24,2744.82,1476.15,24,0.0862,Vigente,0,0,14.76,124.23,3690.42,0.0337
L001302,C00688,Consumo,2023-12-28,14793.61,14609.07,48,0.1748,Vigente,0,0,146.09,362.07,2314.93,0.1564
L001303,C00310,Tarjeta,2025-04-13,18261.32,10624.12,12,0.0837,Vigente,0,0,106.24,1649.15,5589.47,0.295
L001304,C00803,Vehicular,2025-08-01,60332.26,35300.87,60,0.2738,Vigente,0,0,353.01,1280.85,21115.24,0.0607
L001305,C01080,Consumo,2024-06-01,250202.08,197547.9,24,0.2578,Vigente,0,0,1975.48,13112.67,33276.64,0.3941
L001306,C00620,Vehicular,2022-07-30,79392.99,76414.34,12,0.2027,Vigente,0,0,764.14,7957.16,19168.42,0.4151
L001307,C00473,Consumo,2026-01-10,12446.95,9567.94,36,0.2809,Vigente,0,0,95.68,442.87,6736.18,0.0657
L001308,C00461,Tarjeta,2022-06-14,61865.88,34212.14,12,0.2129,Vigente,0,0,342.12,6253.09,18380.8,0.3402
L001309,C00814,Consumo,2024-04-23,74549.6,21950.11,12,0.2239,Vigente,0,0,219.5,7603.44,48388.97,0.1571
L001310,C00846,Consumo,2024-01-26,48843.56,31795.18,48,0.1288,Vigente,0,0,317.95,1148.64,19744.1,0.0582
L001311,C01165,Tarjeta,2025-05-05,48433.03,39870.82,24,0.1965,Vigente,0,0,398.71,2414.59,9778.49,0.2469
L001312,C00667,Tarjeta,2023-06-01,49672.08,19865.26,24,0.2874,Vigente,0,0,198.65,2664.49,16689.91,0.1596
L001313,C00262,Tarjeta,2025-04-23,76888.06,41619.96,12,0.1616,Vigente,0,0,416.2,7442.76,48479.43,0.1535
